,Match_ID,date_str,Team,T1_Won,R2.0_T1,ACS_T1,K_T1,D_T1,A_T1,+/- K/D_T1,KAST_T1,ADR_T1,HS%_T1,FK_T1,FD_T1,+/- FK/FD_T1,vs Team,R2.0_T2,ACS_T2,K_T2,D_T2,A_T2,+/- K/D_T2,KAST_T2,ADR_T2,HS%_T2,FK_T2,FD_T2,+/- FK/FD_T2
538,2024-06-16_Paper Rex/TALON,2024-06-16,Paper Rex,1,1.166,210.6,28.8,21.0,12.2,7.8,82.6,136.2,24.8,4.4,3.0,1.4,TALON,1.166,210.6,28.8,21.0,12.2,7.8,82.6,136.2,24.8,4.4,3.0,1.4
539,2024-06-17_DetonatioN FocusMe/Rex Regum Qeon,2024-06-17,DetonatioN FocusMe,0,0.882,188.2,32.8,39.6,11.4,-6.8,68.4,127.8,27.8,4.2,5.8,-1.6,Rex Regum Qeon,0.882,188.2,32.8,39.6,11.4,-6.8,68.4,127.8,27.8,4.2,5.8,-1.6
540,2024-06-17_Global Esports/Team Secret,2024-06-17,Global Esports,0,0.772,190.8,28.2,33.4,12.6,-5.2,66.4,129.2,28.0,4.4,4.4,0.0,Team Secret,0.772,190.8,28.2,33.4,12.6,-5.2,66.4,129.2,28.0,4.4,4.4,0.0
541,2024-06-18_FUT Esports/KOI,2024-06-18,FUT Esports,1,1.0959999999999999,195.8,40.8,37.4,18.6,3.4,74.2,130.2,29.0,6.6,5.2,1.4,KOI,1.0959999999999999,195.8,40.8,37.4,18.6,3.4,74.2,130.2,29.0,6.6,5.2,1.4
542,2024-06-19_BBL Esports/FNATIC,2024-06-19,BBL Esports,0,0.8240000000000001,189.8,47.0,49.2,16.6,-2.2,67.2,124.8,36.6,7.6,6.4,1.2,FNATIC,0.8240000000000001,189.8,47.0,49.2,16.6,-2.2,67.2,124.8,36.6,7.6,6.4,1.2
543,2024-06-19_Natus Vincere/Team Heretics,2024-06-19,Natus Vincere,0,0.658,168.4,18.6,29.4,9.2,-10.8,60.2,113.0,30.8,2.4,4.4,-2.0,Team Heretics,0.658,168.4,18.6,29.4,9.2,-10.8,60.2,113.0,30.8,2.4,4.4,-2.0
544,2024-06-20_GIANTX/Gentle Mates,2024-06-20,GIANTX,1,0.86,170.6,37.6,43.0,12.4,-5.4,69.4,120.0,31.0,6.8,5.6,1.2,Gentle Mates,0.86,170.6,37.6,43.0,12.4,-5.4,69.4,120.0,31.0,6.8,5.6,1.2
545,2024-06-20_Team Liquid/Team Vitality,2024-06-20,Team Liquid,0,1.014,185.6,36.2,40.4,12.6,-4.2,64.0,124.2,29.4,4.6,6.4,-1.8,Team Vitality,1.014,185.6,36.2,40.4,12.6,-4.2,64.0,124.2,29.4,4.6,6.4,-1.8
546,2024-06-21_BBL Esports/Karmine Corp,2024-06-21,BBL Esports,0,0.538,163.2,20.8,29.0,7.4,-8.2,61.4,106.4,34.0,3.4,4.0,-0.6,Karmine Corp,0.538,163.2,20.8,29.0,7.4,-8.2,61.4,106.4,34.0,3.4,4.0,-0.6
547,2024-06-21_Dragon Ranger Gaming/Nova Esports,2024-06-21,Dragon Ranger Gaming,0,0.0,203.6,45.4,46.2,19.6,-0.8,0.0,137.2,30.4,6.4,6.4,0.0,Nova Esports,0.0,203.6,45.4,46.2,19.6,-0.8,0.0,137.2,30.4,6.4,6.4,0.0
548,2024-06-21_FUT Esports/Natus Vincere,2024-06-21,FUT Esports,1,1.2280000000000002,212.2,31.0,28.4,13.6,2.6,73.4,135.8,30.2,5.0,3.4,1.6,Natus Vincere,1.2280000000000002,212.2,31.0,28.4,13.6,2.6,73.4,135.8,30.2,5.0,3.4,1.6
549,2024-06-21_FunPlus Phoenix/Trace Esports,2024-06-21,FunPlus Phoenix,0,0.0,200.0,44.4,44.8,19.6,-0.4,0.0,132.0,32.6,5.8,7.2,-1.4,Trace Esports,0.0,200.0,44.4,44.8,19.6,-0.4,0.0,132.0,32.6,5.8,7.2,-1.4
550,2024-06-22_All Gamers/Titan Esports Club,2024-06-22,All Gamers,1,0.0,214.2,31.8,26.8,14.6,5.0,0.0,144.8,32.6,5.6,2.8,2.8,Titan Esports Club,0.0,214.2,31.8,26.8,14.6,5.0,0.0,144.8,32.6,5.6,2.8,2.8
551,2024-06-22_DRX/Paper Rex,2024-06-22,DRX,0,1.016,179.8,33.8,44.2,15.4,-10.4,65.0,115.6,25.8,4.8,6.4,-1.6,Paper Rex,1.016,179.8,33.8,44.2,15.4,-10.4,65.0,115.6,25.8,4.8,6.4,-1.6
552,2024-06-22_EDward Gaming/Wolves Esports,2024-06-22,EDward Gaming,0,0.0,200.4,45.6,47.8,19.2,-2.2,0.0,134.2,23.4,6.0,7.2,-1.2,Wolves Esports,0.0,200.4,45.6,47.8,19.2,-2.2,0.0,134.2,23.4,6.0,7.2,-1.2
553,2024-06-22_LEVIATÁN/MIBR,2024-06-22,LEVIATÁN,1,1.05,208.4,30.6,26.4,12.4,4.2,70.8,145.0,27.4,4.2,4.2,0.0,MIBR,1.05,208.4,30.6,26.4,12.4,4.2,70.8,145.0,27.4,4.2,4.2,0.0
554,2024-06-22_NRG Esports/Sentinels,2024-06-22,NRG Esports,0,0.9119999999999999,176.0,28.0,36.6,15.2,-8.6,64.0,116.2,22.6,4.4,5.2,-0.8,Sentinels,0.9119999999999999,176.0,28.0,36.6,15.2,-8.6,64.0,116.2,22.6,4.4,5.2,-0.8
555,2024-06-22_Rex Regum Qeon/TALON,2024-06-22,Rex Regum Qeon,0,1.044,194.2,50.4,50.6,17.4,-0.2,69.4,128.0,29.4,7.0,7.8,-0.8,TALON,1.044,194.2,50.4,50.6,17.4,-0.2,69.4,128.0,29.4,7.0,7.8,-0.8
556,2024-06-23_100 Thieves/FURIA,2024-06-23,100 Thieves,0,1.116,203.0,39.2,41.6,17.4,-2.4,73.0,137.4,28.8,6.4,4.8,1.6,FURIA,1.116,203.0,39.2,41.6,17.4,-2.4,73.0,137.4,28.8,6.4,4.8,1.6
557,2024-06-23_BLEED/Global Esports,2024-06-23,BLEED,0,0.874,176.4,23.6,28.4,9.8,-4.8,66.6,115.2,28.0,3.2,4.4,-1.2,Global Esports,0.874,176.4,23.6,28.4,9.8,-4.8,66.6,115.2,28.0,3.2,4.4,-1.2
558,2024-06-23_Bilibili Gaming/Nova Esports,2024-06-23,Bilibili Gaming,1,0.0,216.0,52.0,45.4,32.6,6.6,0.0,140.0,25.6,7.8,6.4,1.4,Nova Esports,0.0,216.0,52.0,45.4,32.6,6.6,0.0,140.0,25.6,7.8,6.4,1.4
559,2024-06-23_DetonatioN FocusMe/ZETA DIVISION,2024-06-23,DetonatioN FocusMe,1,1.03,206.2,47.0,44.8,18.0,2.2,74.6,136.0,29.8,7.4,5.6,1.8,ZETA DIVISION,1.03,206.2,47.0,44.8,18.0,2.2,74.6,136.0,29.8,7.4,5.6,1.8
560,2024-06-23_Evil Geniuses/LOUD,2024-06-23,Evil Geniuses,1,0.93,191.6,41.8,45.8,18.0,-4.0,70.4,123.4,31.6,7.6,5.0,2.6,LOUD,0.93,191.6,41.8,45.8,18.0,-4.0,70.4,123.4,31.6,7.6,5.0,2.6
561,2024-06-23_TYLOO/Trace Esports,2024-06-23,TYLOO,0,0.0,200.0,42.8,43.8,19.4,-1.0,0.0,132.0,28.8,5.8,6.4,-0.6,Trace Esports,0.0,200.0,42.8,43.8,19.4,-1.0,0.0,132.0,28.8,5.8,6.4,-0.6
562,2024-06-24_Cloud9/G2 Esports,2024-06-24,Cloud9,0,0.806,191.8,42.2,42.6,19.0,-0.4,71.8,128.8,25.2,6.2,6.4,-0.2,G2 Esports,0.806,191.8,42.2,42.6,19.0,-0.4,71.8,128.8,25.2,6.2,6.4,-0.2
563,2024-06-24_DRX/Rex Regum Qeon,2024-06-24,DRX,0,0.646,183.4,33.8,40.4,14.8,-6.6,66.6,122.2,27.4,5.0,5.4,-0.4,Rex Regum Qeon,0.646,183.4,33.8,40.4,14.8,-6.6,66.6,122.2,27.4,5.0,5.4,-0.4
564,2024-06-24_T1/Team Secret,2024-06-24,T1,0,0.9879999999999999,198.6,46.4,46.6,20.4,-0.2,70.2,129.8,27.6,6.8,6.8,0.0,Team Secret,0.9879999999999999,198.6,46.4,46.6,20.4,-0.2,70.2,129.8,27.6,6.8,6.8,0.0
565,2024-06-25_GIANTX/KOI,2024-06-25,GIANTX,0,0.708,156.0,23.0,36.0,10.8,-13.0,57.2,107.2,28.8,4.2,4.6,-0.4,KOI,0.708,156.0,23.0,36.0,10.8,-13.0,57.2,107.2,28.8,4.2,4.6,-0.4
566,2024-06-26_FNATIC/Team Vitality,2024-06-26,FNATIC,1,1.0399999999999998,199.4,41.6,38.0,17.2,3.6,74.0,134.4,24.0,5.6,6.0,-0.4,Team Vitality,1.0399999999999998,199.4,41.6,38.0,17.2,3.6,74.0,134.4,24.0,5.6,6.0,-0.4
567,2024-06-26_FUT Esports/Team Heretics,2024-06-26,FUT Esports,0,0.8160000000000001,190.6,27.4,33.2,13.8,-5.8,68.0,124.0,24.4,4.4,4.0,0.4,Team Heretics,0.8160000000000001,190.6,27.4,33.2,13.8,-5.8,68.0,124.0,24.4,4.4,4.0,0.4
568,2024-06-26_FunPlus Phoenix/JDG Esports,2024-06-26,FunPlus Phoenix,1,0.0,204.4,34.4,29.6,13.0,4.8,0.0,132.8,32.6,4.6,4.8,-0.2,JDG Esports,0.0,204.4,34.4,29.6,13.0,4.8,0.0,132.8,32.6,4.6,4.8,-0.2
569,2024-06-27_BBL Esports/Team Liquid,2024-06-27,BBL Esports,1,1.052,212.2,28.4,22.4,12.8,6.0,75.8,138.2,35.4,5.2,2.2,3.0,Team Liquid,1.052,212.2,28.4,22.4,12.8,6.0,75.8,138.2,35.4,5.2,2.2,3.0
570,2024-06-27_Dragon Ranger Gaming/EDward Gaming,2024-06-27,Dragon Ranger Gaming,1,0.0,221.2,32.4,27.8,18.0,4.6,0.0,141.2,25.8,4.4,4.0,0.4,EDward Gaming,0.0,221.2,32.4,27.8,18.0,4.6,0.0,141.2,25.8,4.4,4.0,0.4
571,2024-06-27_GIANTX/Natus Vincere,2024-06-27,GIANTX,1,1.068,219.2,34.0,26.8,17.0,7.2,79.0,145.6,29.4,4.8,3.8,1.0,Natus Vincere,1.068,219.2,34.0,26.8,17.0,7.2,79.0,145.6,29.4,4.8,3.8,1.0
572,2024-06-28_FNATIC/Karmine Corp,2024-06-28,FNATIC,1,1.184,227.4,30.4,22.6,14.6,7.8,78.0,149.2,25.4,4.4,3.0,1.4,Karmine Corp,1.184,227.4,30.4,22.6,14.6,7.8,78.0,149.2,25.4,4.4,3.0,1.4
573,2024-06-28_Gentle Mates/KOI,2024-06-28,Gentle Mates,1,1.018,193.4,32.8,32.0,13.6,0.8,76.8,128.6,29.0,5.6,3.8,1.8,KOI,1.018,193.4,32.8,32.0,13.6,0.8,76.8,128.6,29.0,5.6,3.8,1.8
574,2024-06-28_JDG Esports/Trace Esports,2024-06-28,JDG Esports,1,0.0,214.6,42.8,34.4,13.2,8.4,0.0,141.2,30.6,6.6,4.4,2.2,Trace Esports,0.0,214.6,42.8,34.4,13.2,8.4,0.0,141.2,30.6,6.6,4.4,2.2
575,2024-06-28_Nova Esports/Wolves Esports,2024-06-28,Nova Esports,1,0.0,215.0,39.8,38.2,16.6,1.6,0.0,145.4,28.0,4.4,6.4,-2.0,Wolves Esports,0.0,215.0,39.8,38.2,16.6,1.6,0.0,145.4,28.0,4.4,6.4,-2.0
576,2024-06-29_All Gamers/FunPlus Phoenix,2024-06-29,All Gamers,0,0.0,198.0,46.6,44.0,19.0,2.6,0.0,127.6,26.2,7.8,5.2,2.6,FunPlus Phoenix,0.0,198.0,46.6,44.0,19.0,2.6,0.0,127.6,26.2,7.8,5.2,2.6
577,2024-06-29_DetonatioN FocusMe/TALON,2024-06-29,DetonatioN FocusMe,0,0.724,179.4,27.0,33.4,13.2,-6.4,71.0,114.0,26.6,3.4,5.2,-1.8,TALON,0.724,179.4,27.0,33.4,13.2,-6.4,71.0,114.0,26.6,3.4,5.2,-1.8
578,2024-06-29_Evil Geniuses/FURIA,2024-06-29,Evil Geniuses,1,1.24,241.0,31.6,19.4,14.8,12.2,89.2,159.6,36.4,4.4,2.6,1.8,FURIA,1.24,241.0,31.6,19.4,14.8,12.2,89.2,159.6,36.4,4.4,2.6,1.8
579,2024-06-29_KRÜ Esports/Sentinels,2024-06-29,KRÜ Esports,0,0.962,181.8,30.2,32.2,11.2,-2.0,72.4,122.0,28.0,5.0,4.4,0.6,Sentinels,0.962,181.8,30.2,32.2,11.2,-2.0,72.4,122.0,28.0,5.0,4.4,0.6
580,2024-06-29_Rex Regum Qeon/ZETA DIVISION,2024-06-29,Rex Regum Qeon,1,1.208,201.4,31.0,27.6,12.4,3.4,76.0,132.2,30.6,4.6,4.2,0.4,ZETA DIVISION,1.208,201.4,31.0,27.6,12.4,3.4,76.0,132.2,30.6,4.6,4.2,0.4
581,2024-06-29_TYLOO/Titan Esports Club,2024-06-29,TYLOO,1,0.0,210.2,50.2,47.4,22.0,2.8,0.0,141.8,25.0,7.4,6.0,1.4,Titan Esports Club,0.0,210.2,50.2,47.4,22.0,2.8,0.0,141.8,25.0,7.4,6.0,1.4
582,2024-06-30_100 Thieves/LEVIATÁN,2024-06-30,100 Thieves,0,0.77,178.0,24.0,31.0,13.6,-7.0,66.8,119.0,30.6,3.0,5.0,-2.0,LEVIATÁN,0.77,178.0,24.0,31.0,13.6,-7.0,66.8,119.0,30.6,3.0,5.0,-2.0
583,2024-06-30_BLEED/Gen.G,2024-06-30,BLEED,0,1.022,187.4,43.0,47.2,17.4,-4.2,70.0,123.8,28.2,6.4,6.8,-0.4,Gen.G,1.022,187.4,43.0,47.2,17.4,-4.2,70.0,123.8,28.2,6.4,6.8,-0.4
584,2024-06-30_Bilibili Gaming/Dragon Ranger Gaming,2024-06-30,Bilibili Gaming,1,0.0,209.8,34.8,32.8,19.8,2.0,0.0,137.4,19.4,4.6,5.0,-0.4,Dragon Ranger Gaming,0.0,209.8,34.8,32.8,19.8,2.0,0.0,137.4,19.4,4.6,5.0,-0.4
585,2024-06-30_EDward Gaming/Nova Esports,2024-06-30,EDward Gaming,1,0.0,206.2,30.2,24.2,12.2,6.0,0.0,134.2,28.8,5.2,3.0,2.2,Nova Esports,0.0,206.2,30.2,24.2,12.2,6.0,0.0,134.2,28.8,5.2,3.0,2.2
586,2024-06-30_Global Esports/T1,2024-06-30,Global Esports,0,0.922,185.0,41.4,50.0,20.4,-8.6,67.6,119.2,30.4,5.8,7.2,-1.4,T1,0.922,185.0,41.4,50.0,20.4,-8.6,67.6,119.2,30.4,5.8,7.2,-1.4
587,2024-06-30_LOUD/MIBR,2024-06-30,LOUD,1,0.99,207.0,48.2,43.8,18.6,4.4,74.4,134.4,28.2,6.8,6.4,0.4,MIBR,0.99,207.0,48.2,43.8,18.6,4.4,74.4,134.4,28.2,6.8,6.4,0.4
588,2024-07-01_Cloud9/Sentinels,2024-07-01,Cloud9,0,0.51,159.2,21.0,27.8,10.4,-6.8,66.4,104.0,23.0,3.2,4.4,-1.2,Sentinels,0.51,159.2,21.0,27.8,10.4,-6.8,66.4,104.0,23.0,3.2,4.4,-1.2
589,2024-07-01_DRX/TALON,2024-07-01,DRX,1,1.1400000000000001,205.0,45.4,45.2,17.4,0.2,74.4,133.2,28.0,7.0,6.0,1.0,TALON,1.1400000000000001,205.0,45.4,45.2,17.4,0.2,74.4,133.2,28.0,7.0,6.0,1.0
590,2024-07-01_DetonatioN FocusMe/Paper Rex,2024-07-01,DetonatioN FocusMe,0,0.852,176.0,22.8,29.8,8.0,-7.0,65.8,117.6,27.8,3.2,4.4,-1.2,Paper Rex,0.852,176.0,22.8,29.8,8.0,-7.0,65.8,117.6,27.8,3.2,4.4,-1.2
591,2024-07-01_G2 Esports/NRG Esports,2024-07-01,G2 Esports,1,1.124,217.0,31.4,24.8,13.8,6.6,80.0,142.6,26.2,4.6,3.6,1.0,NRG Esports,1.124,217.0,31.4,24.8,13.8,6.6,80.0,142.6,26.2,4.6,3.6,1.0
592,2024-07-02_Evil Geniuses/LEVIATÁN,2024-07-02,Evil Geniuses,0,0.826,171.6,24.6,33.8,10.4,-9.2,65.4,119.8,41.0,2.8,5.4,-2.6,LEVIATÁN,0.826,171.6,24.6,33.8,10.4,-9.2,65.4,119.8,41.0,2.8,5.4,-2.6
593,2024-07-02_FURIA/LOUD,2024-07-02,FURIA,1,1.02,205.0,50.2,46.8,21.8,3.4,74.2,138.4,26.8,7.2,6.6,0.6,LOUD,1.02,205.0,50.2,46.8,21.8,3.4,74.2,138.4,26.8,7.2,6.6,0.6
594,2024-07-03_100 Thieves/MIBR,2024-07-03,100 Thieves,1,1.0059999999999998,226.4,30.8,20.8,12.6,10.0,83.8,148.6,32.6,3.6,3.8,-0.2,MIBR,1.0059999999999998,226.4,30.8,20.8,12.6,10.0,83.8,148.6,32.6,3.6,3.8,-0.2
595,2024-07-03_All Gamers/Trace Esports,2024-07-03,All Gamers,0,0.0,173.8,21.2,29.6,10.4,-8.4,0.0,113.8,32.0,2.2,5.0,-2.8,Trace Esports,0.0,173.8,21.2,29.6,10.4,-8.4,0.0,113.8,32.0,2.2,5.0,-2.8
596,2024-07-03_FUT Esports/Gentle Mates,2024-07-03,FUT Esports,1,1.106,213.6,29.6,22.0,12.4,7.6,75.8,140.2,24.6,3.6,4.0,-0.4,Gentle Mates,1.106,213.6,29.6,22.0,12.4,7.6,75.8,140.2,24.6,3.6,4.0,-0.4
597,2024-07-03_GIANTX/Team Heretics,2024-07-03,GIANTX,0,1.152,195.8,49.8,49.6,20.8,0.2,74.4,134.6,29.8,7.4,7.0,0.4,Team Heretics,1.152,195.8,49.8,49.6,20.8,0.2,74.4,134.6,29.8,7.4,7.0,0.4
598,2024-07-03_KRÜ Esports/NRG Esports,2024-07-03,KRÜ Esports,0,0.93,190.6,41.4,47.8,16.4,-6.4,70.0,125.6,32.6,4.4,8.0,-3.6,NRG Esports,0.93,190.6,41.4,47.8,16.4,-6.4,70.0,125.6,32.6,4.4,8.0,-3.6
599,2024-07-04_FunPlus Phoenix/Titan Esports Club,2024-07-04,FunPlus Phoenix,0,0.0,183.4,25.2,31.0,11.6,-5.8,0.0,118.2,31.6,4.0,4.2,-0.2,Titan Esports Club,0.0,183.4,25.2,31.0,11.6,-5.8,0.0,118.2,31.6,4.0,4.2,-0.2
600,2024-07-04_KOI/Natus Vincere,2024-07-04,KOI,1,1.134,205.8,30.8,27.8,12.2,3.0,72.0,133.8,28.2,3.6,4.8,-1.2,Natus Vincere,1.134,205.8,30.8,27.8,12.2,3.0,72.0,133.8,28.2,3.6,4.8,-1.2
601,2024-07-04_Karmine Corp/Team Liquid,2024-07-04,Karmine Corp,0,0.792,177.4,24.0,32.8,11.2,-8.8,63.6,118.0,34.2,3.8,4.0,-0.2,Team Liquid,0.792,177.4,24.0,32.8,11.2,-8.8,63.6,118.0,34.2,3.8,4.0,-0.2
602,2024-07-05_BBL Esports/Team Vitality,2024-07-05,BBL Esports,0,0.804,192.6,42.6,43.0,18.8,-0.4,67.8,128.0,34.6,7.8,4.8,3.0,Team Vitality,0.804,192.6,42.6,43.0,18.8,-0.4,67.8,128.0,34.6,7.8,4.8,3.0
603,2024-07-05_Dragon Ranger Gaming/Wolves Esports,2024-07-05,Dragon Ranger Gaming,0,0.0,166.4,21.0,33.2,11.6,-12.2,0.0,111.2,31.8,3.0,4.8,-1.8,Wolves Esports,0.0,166.4,21.0,33.2,11.6,-12.2,0.0,111.2,31.8,3.0,4.8,-1.8
604,2024-07-05_Gen.G/Global Esports,2024-07-05,Gen.G,1,1.272,236.4,29.2,15.8,12.0,13.4,83.8,153.0,27.8,3.8,2.8,1.0,Global Esports,1.272,236.4,29.2,15.8,12.0,13.4,83.8,153.0,27.8,3.8,2.8,1.0
605,2024-07-05_Gentle Mates/Team Heretics,2024-07-05,Gentle Mates,0,0.756,174.2,36.2,43.4,15.6,-7.2,66.0,117.2,24.0,4.4,7.8,-3.4,Team Heretics,0.756,174.2,36.2,43.4,15.6,-7.2,66.0,117.2,24.0,4.4,7.8,-3.4
606,2024-07-05_JDG Esports/TYLOO,2024-07-05,JDG Esports,1,0.0,235.0,30.4,19.6,11.0,10.8,0.0,151.2,28.8,4.4,2.8,1.6,TYLOO,0.0,235.0,30.4,19.6,11.0,10.8,0.0,151.2,28.8,4.4,2.8,1.6
607,2024-07-05_Paper Rex/Rex Regum Qeon,2024-07-05,Paper Rex,1,0.9139999999999999,199.8,45.2,45.8,23.4,-0.6,74.6,131.0,27.4,7.8,4.8,3.0,Rex Regum Qeon,0.9139999999999999,199.8,45.2,45.8,23.4,-0.6,74.6,131.0,27.4,7.8,4.8,3.0
608,2024-07-06_Bilibili Gaming/EDward Gaming,2024-07-06,Bilibili Gaming,0,0.0,193.8,29.4,32.8,14.0,-3.4,0.0,127.2,22.6,5.0,4.0,1.0,EDward Gaming,0.0,193.8,29.4,32.8,14.0,-3.4,0.0,127.2,22.6,5.0,4.0,1.0
609,2024-07-06_DRX/DetonatioN FocusMe,2024-07-06,DRX,1,1.116,203.2,37.8,35.6,17.6,2.2,75.4,127.2,31.4,6.0,4.8,1.2,DetonatioN FocusMe,1.116,203.2,37.8,35.6,17.6,2.2,75.4,127.2,31.4,6.0,4.8,1.2
610,2024-07-06_G2 Esports/KRÜ Esports,2024-07-06,G2 Esports,1,0.9560000000000001,201.2,45.6,49.4,21.2,-3.8,72.6,133.0,20.8,5.6,7.4,-1.8,KRÜ Esports,0.9560000000000001,201.2,45.6,49.4,21.2,-3.8,72.6,133.0,20.8,5.6,7.4,-1.8
611,2024-07-06_LEVIATÁN/LOUD,2024-07-06,LEVIATÁN,1,0.994,217.0,34.4,25.6,13.4,8.8,79.4,140.0,28.6,3.8,4.8,-1.0,LOUD,0.994,217.0,34.4,25.6,13.4,8.8,79.4,140.0,28.6,3.8,4.8,-1.0
612,2024-07-06_TALON/ZETA DIVISION,2024-07-06,TALON,0,0.794,183.4,38.8,44.4,14.4,-5.6,65.6,123.0,33.6,5.2,7.0,-1.8,ZETA DIVISION,0.794,183.4,38.8,44.4,14.4,-5.6,65.6,123.0,33.6,5.2,7.0,-1.8
613,2024-07-06_Titan Esports Club/Trace Esports,2024-07-06,Titan Esports Club,0,0.0,206.0,49.6,49.0,21.0,0.6,0.0,133.8,28.6,6.4,7.2,-0.8,Trace Esports,0.0,206.0,49.6,49.0,21.0,0.6,0.0,133.8,28.6,6.4,7.2,-0.8
614,2024-07-07_All Gamers/JDG Esports,2024-07-07,All Gamers,0,0.0,166.2,20.2,30.6,8.4,-10.4,0.0,112.0,29.4,3.6,3.8,-0.2,JDG Esports,0.0,166.2,20.2,30.6,8.4,-10.4,0.0,112.0,29.4,3.6,3.8,-0.2
615,2024-07-07_Cloud9/NRG Esports,2024-07-07,Cloud9,1,1.0379999999999998,189.8,43.4,46.2,15.6,-2.8,72.0,127.8,25.6,6.2,6.8,-0.6,NRG Esports,1.0379999999999998,189.8,43.4,46.2,15.6,-2.8,72.0,127.8,25.6,6.2,6.8,-0.6
616,2024-07-07_FURIA/MIBR,2024-07-07,FURIA,1,1.062,220.0,34.2,27.6,13.6,6.6,76.2,148.8,27.0,4.8,3.8,1.0,MIBR,1.062,220.0,34.2,27.6,13.6,6.6,76.2,148.8,27.0,4.8,3.8,1.0
617,2024-07-07_FunPlus Phoenix/TYLOO,2024-07-07,FunPlus Phoenix,0,0.0,198.6,41.6,43.6,16.0,-2.0,0.0,134.8,35.4,5.8,6.4,-0.6,TYLOO,0.0,198.6,41.6,43.6,16.0,-2.0,0.0,134.8,35.4,5.8,6.4,-0.6
618,2024-07-07_Gen.G/Team Secret,2024-07-07,Gen.G,0,0.9720000000000001,198.0,44.2,47.0,22.2,-2.8,71.0,131.2,24.8,6.4,6.6,-0.2,Team Secret,0.9720000000000001,198.0,44.2,47.0,22.2,-2.8,71.0,131.2,24.8,6.4,6.6,-0.2
619,2024-07-07_Paper Rex/ZETA DIVISION,2024-07-07,Paper Rex,1,1.302,223.6,48.0,38.6,22.8,9.4,78.8,145.4,31.2,7.4,4.6,2.8,ZETA DIVISION,1.302,223.6,48.0,38.6,22.8,9.4,78.8,145.4,31.2,7.4,4.6,2.8
620,2024-07-08_100 Thieves/Evil Geniuses,2024-07-08,100 Thieves,1,1.144,214.0,50.0,44.6,26.8,5.4,78.0,137.6,24.8,7.6,5.6,2.0,Evil Geniuses,1.144,214.0,50.0,44.6,26.8,5.4,78.0,137.6,24.8,7.6,5.6,2.0
621,2024-07-08_BLEED/T1,2024-07-08,BLEED,0,0.758,198.0,47.0,50.2,19.4,-3.2,68.4,130.4,28.6,6.6,6.8,-0.2,T1,0.758,198.0,47.0,50.2,19.4,-3.2,68.4,130.4,28.6,6.6,6.8,-0.2
622,2024-07-09_FUT Esports/GIANTX,2024-07-09,FUT Esports,1,0.9279999999999999,213.4,28.4,20.0,12.8,8.4,75.4,136.6,26.6,3.8,3.4,0.4,GIANTX,0.9279999999999999,213.4,28.4,20.0,12.8,8.4,75.4,136.6,26.6,3.8,3.4,0.4
623,2024-07-10_FNATIC/Team Liquid,2024-07-10,FNATIC,1,1.264,223.4,29.6,19.0,12.2,10.6,80.0,150.0,30.6,4.6,2.8,1.8,Team Liquid,1.264,223.4,29.6,19.0,12.2,10.6,80.0,150.0,30.6,4.6,2.8,1.8
624,2024-07-10_KOI/Team Heretics,2024-07-10,KOI,0,1.036,194.6,47.2,45.8,24.4,1.4,71.0,127.2,22.8,6.8,7.0,-0.2,Team Heretics,1.036,194.6,47.2,45.8,24.4,1.4,71.0,127.2,22.8,6.8,7.0,-0.2
625,2024-07-11_Gentle Mates/Natus Vincere,2024-07-11,Gentle Mates,0,1.034,206.2,46.8,46.2,19.4,0.6,70.6,132.4,28.2,5.8,7.2,-1.4,Natus Vincere,1.034,206.2,46.8,46.2,19.4,0.6,70.6,132.4,28.2,5.8,7.2,-1.4
626,2024-07-11_Karmine Corp/Team Vitality,2024-07-11,Karmine Corp,0,0.8939999999999999,188.8,43.6,45.8,19.6,-2.2,72.2,125.6,25.8,6.4,6.6,-0.2,Team Vitality,0.8939999999999999,188.8,43.6,45.8,19.6,-2.2,72.2,125.6,25.8,6.4,6.6,-0.2
627,2024-07-12_Cloud9/KRÜ Esports,2024-07-12,Cloud9,0,0.8400000000000001,173.8,24.6,32.6,9.8,-8.0,64.0,119.4,23.2,4.2,4.4,-0.2,KRÜ Esports,0.8400000000000001,173.8,24.6,32.6,9.8,-8.0,64.0,119.4,23.2,4.2,4.4,-0.2
628,2024-07-12_Gen.G/Rex Regum Qeon,2024-07-12,Gen.G,1,1.028,194.8,31.8,27.8,13.8,4.0,72.0,124.0,27.8,5.8,3.2,2.6,Rex Regum Qeon,1.028,194.8,31.8,27.8,13.8,4.0,72.0,124.0,27.8,5.8,3.2,2.6
629,2024-07-12_TALON/Team Secret,2024-07-12,TALON,1,0.954,194.6,32.8,32.8,12.0,0.0,71.4,128.8,33.4,4.8,4.4,0.4,Team Secret,0.954,194.6,32.8,32.8,12.0,0.0,71.4,128.8,33.4,4.8,4.4,0.4
630,2024-07-13_DRX/TALON,2024-07-13,DRX,1,0.994,216.6,30.0,24.8,12.8,5.2,77.2,141.8,24.6,4.6,3.0,1.6,TALON,0.994,216.6,30.0,24.8,12.8,5.2,77.2,141.8,24.6,4.6,3.0,1.6
631,2024-07-13_Evil Geniuses/MIBR,2024-07-13,Evil Geniuses,0,0.82,175.2,22.4,29.4,7.6,-7.0,63.2,119.8,31.4,2.2,5.2,-3.0,MIBR,0.82,175.2,22.4,29.4,7.6,-7.0,63.2,119.8,31.4,2.2,5.2,-3.0
